lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.5571428571428572,0.5714285714285714,21.09090909090909,4.9074071186421016,7.49295664346876,0.10476190476190476,0.3142857142857143,210,0.36363636363636365,0.3142857142857143,1
0.5686274509803921,0.3700980392156863,22.0,7.328028384224504,7.970708226749422,0.08333333333333333,0.25245098039215685,408,0.3,0.25245098039215685,1
0.4959254947613504,0.2619324796274738,18.75,10.917302780449024,8.866320753122357,0.1979045401629802,0.16763678696158324,859,0.09615384615384616,0.16763678696158324,0
0.5250291036088475,0.370197904540163,26.914285714285715,8.100692840109167,9.406506965986253,0.10011641443538999,0.2607683352735739,859,0.2,0.2607683352735739,0
0.5925925925925926,0.7037037037037037,21.857142857142858,8.790068607380093,7.002888650392412,0.14814814814814814,0.24444444444444444,135,0.14285714285714285,0.24444444444444444,1
0.48792270531400966,0.4033816425120773,25.823529411764707,11.01995673162023,8.2888646144864,0.0821256038647343,0.19806763285024154,414,0.29411764705882354,0.19806763285024154,0
0.6089238845144357,0.5275590551181102,17.541666666666668,7.632055023968897,8.28670231526627,0.09973753280839895,0.30708661417322836,381,0.3333333333333333,0.30708661417322836,1
0.58679706601467,0.43276283618581907,24.944444444444443,5.1690556006362645,8.112056414593459,0.11246943765281174,0.2860635696821516,409,0.3333333333333333,0.2860635696821516,1
0.5694444444444444,0.4513888888888889,20.25,5.5170191226784775,7.591286053912305,0.125,0.3402777777777778,288,0.3125,0.3402777777777778,1
0.5851528384279476,0.5676855895196506,19.692307692307693,6.377660716361271,7.618808276555334,0.1222707423580786,0.31004366812227074,229,0.3076923076923077,0.31004366812227074,1
0.5602836879432624,0.5177304964539007,13.92,3.5090739519138094,7.8234789292314515,0.20212765957446807,0.13829787234042554,282,0.24,0.13829787234042554,1
0.554140127388535,0.4745222929936306,32.45454545454545,14.1444729736558,7.929557718869603,0.14968152866242038,0.21656050955414013,314,0.6363636363636364,0.21656050955414013,0
0.5906976744186047,0.37906976744186044,21.304347826086957,5.582852493660704,8.014859356832922,0.13953488372093023,0.26744186046511625,430,0.21739130434782608,0.26744186046511625,1
0.4588859416445623,0.46684350132625996,24.88235294117647,11.219113695418487,8.335012100887893,0.13793103448275862,0.20424403183023873,377,0.35294117647058826,0.20424403183023873,0
0.47715736040609136,0.5736040609137056,16.846153846153847,4.989930689300571,7.392721196133947,0.1116751269035533,0.23857868020304568,197,0.3076923076923077,0.23857868020304568,1
0.43167701863354035,0.38819875776397517,55.833333333333336,24.092991143115093,8.009766953929704,0.043478260869565216,0.09316770186335403,322,0.16666666666666666,0.09316770186335403,0
0.5830721003134797,0.44200626959247646,22.0625,5.1897585444796945,7.721181986531357,0.11598746081504702,0.3448275862068966,319,0.5,0.3448275862068966,1
0.49369747899159666,0.41596638655462187,21.16,9.405019936183017,8.46622277748001,0.1323529411764706,0.18277310924369747,476,0.24,0.18277310924369747,0
0.5212121212121212,0.4121212121212121,19.736842105263158,9.135483769998793,7.679279111397131,0.16363636363636364,0.1303030303030303,330,0.47368421052631576,0.1303030303030303,1
0.4620938628158845,0.5018050541516246,30.4,9.77957054271812,7.9481452447981304,0.09747292418772563,0.20577617328519857,277,0.3,0.20577617328519857,0
0.5277777777777778,0.4012345679012346,18.0,4.560701700396552,7.688849848989363,0.15123456790123457,0.16358024691358025,324,0.3,0.16358024691358025,1
0.45481927710843373,0.4126506024096386,20.055555555555557,4.020395533640139,7.961170088556057,0.08132530120481928,0.14457831325301204,332,0.16666666666666666,0.14457831325301204,0
0.5358649789029536,0.4936708860759494,32.75,5.825590098865522,7.361788505057879,0.11814345991561181,0.2911392405063291,237,0.5,0.2911392405063291,1
0.5217391304347826,0.4426877470355731,20.846153846153847,11.051252305272598,7.713834856860919,0.08300395256916997,0.08300395256916997,253,0.38461538461538464,0.08300395256916997,0
0.6099290780141844,0.4515366430260047,23.6,7.611832893594026,8.242379182476174,0.1182033096926714,0.40189125295508277,423,0.35,0.40189125295508277,1
0.6077844311377245,0.5838323353293413,19.57894736842105,8.512008789281698,8.244554241386991,0.1317365269461078,0.3383233532934132,334,0.42105263157894735,0.3383233532934132,1
0.5397260273972603,0.473972602739726,26.4375,9.340561747025712,8.191729274703837,0.1589041095890411,0.2958904109589041,365,0.625,0.2958904109589041,1
0.4717514124293785,0.4548022598870056,25.666666666666668,7.133644853010899,7.972254870405777,0.11016949152542373,0.2627118644067797,354,0.3333333333333333,0.2627118644067797,1
0.4870967741935484,0.3870967741935484,21.4375,5.3498685731520546,7.631112170632687,0.1064516129032258,0.21935483870967742,310,0.3125,0.21935483870967742,1
0.5916398713826366,0.42765273311897106,23.0,5.921711464320654,7.42452973754679,0.10610932475884244,0.2990353697749196,311,0.3333333333333333,0.2990353697749196,1
0.4714285714285714,0.4142857142857143,18.583333333333332,6.082191673694242,8.342583897370377,0.06666666666666667,0.1761904761904762,420,0.20833333333333334,0.1761904761904762,0
